transaction_id,datetime,hour,day_of_week,city,upi_app,category,amount,new_device,multiple_failed_attempts,location_mismatch,odd_hour_txn,is_fraud,fraud_type,risk_score,transaction_status
TXN001486,2024-05-30 10:00:00,10,Thursday,Hyderabad,GPay,Money Transfer,10068,0,0,0,0,0,None,2,Successful
TXN001487,2024-07-28 08:00:00,8,Sunday,Delhi,PhonePe,Shopping,11969,0,0,1,0,0,None,13,Successful
TXN001488,2024-09-11 10:00:00,10,Wednesday,Bangalore,Paytm,Travel,1030,0,0,0,0,0,None,2,Successful
TXN001489,2024-04-16 13:00:00,13,Tuesday,Ahmedabad,GPay,Shopping,2136,1,0,0,0,0,None,12,Successful
TXN001490,2024-07-09 01:00:00,1,Tuesday,Delhi,BHIM,Recharge,9136,0,0,0,1,0,None,10,Successful
TXN001491,2024-03-24 11:00:00,11,Sunday,Bangalore,GPay,Money Transfer,9741,0,0,0,0,0,None,2,Successful
TXN001492,2024-04-09 22:00:00,22,Tuesday,Bangalore,GPay,Entertainment,5627,1,0,0,1,0,None,20,Successful
TXN001493,2024-03-02 08:00:00,8,Saturday,Delhi,GPay,Bill Payment,10217,0,0,0,0,0,None,2,Successful
TXN001494,2024-04-16 13:00:00,13,Tuesday,Pune,Paytm,Travel,9145,0,1,1,0,0,None,28,Successful
TXN001495,2024-10-15 17:00:00,17,Tuesday,Pune,PhonePe,Recharge,1025,0,0,0,0,0,None,2,Successful
TXN001496,2024-01-20 15:00:00,15,Saturday,Mumbai,GPay,Recharge,468,0,0,0,0,0,None,2,Successful
TXN001497,2024-05-08 20:00:00,20,Wednesday,Chennai,BHIM,Entertainment,140400,1,1,0,0,0,None,37,Successful
TXN001498,2024-11-02 23:00:00,23,Saturday,Bangalore,PhonePe,Food & Dining,6502,0,0,0,1,0,None,10,Successful
TXN001499,2024-10-13 21:00:00,21,Sunday,Delhi,BHIM,Entertainment,2027,0,0,0,0,0,None,2,Successful
TXN001500,2024-08-10 00:00:00,0,Saturday,Bangalore,Amazon Pay,Shopping,5667,1,0,0,1,0,None,20,Successful
TXN001501,2024-01-03 06:00:00,6,Wednesday,Hyderabad,PhonePe,Bill Payment,191298,0,0,0,0,0,None,12,Successful
TXN001502,2024-04-25 21:00:00,21,Thursday,Mumbai,PhonePe,Shopping,4040,1,0,0,0,1,Account Takeover,12,Fraudulent
TXN001503,2024-08-07 15:00:00,15,Wednesday,Chennai,PhonePe,Food & Dining,2228,0,0,0,0,0,None,2,Successful
TXN001504,2024-11-23 05:00:00,5,Saturday,Bangalore,PhonePe,Food & Dining,2635,0,0,0,1,0,None,10,Successful
TXN001505,2024-06-19 18:00:00,18,Wednesday,Delhi,Paytm,Recharge,12237,0,1,0,0,0,None,17,Successful
TXN001506,2024-02-23 20:00:00,20,Friday,Bangalore,GPay,Shopping,10197,1,0,0,0,0,None,12,Successful
TXN001507,2024-01-11 07:00:00,7,Thursday,Delhi,GPay,Recharge,2799,0,0,0,0,0,None,2,Successful
TXN001508,2024-01-27 06:00:00,6,Saturday,Hyderabad,GPay,Travel,13209,0,0,0,0,0,None,2,Successful
TXN001509,2024-11-28 18:00:00,18,Thursday,Hyderabad,Paytm,Entertainment,8852,0,0,1,0,0,None,13,Successful
TXN001510,2024-07-09 22:00:00,22,Tuesday,Ahmedabad,GPay,Shopping,2330,0,0,0,1,0,None,10,Successful
TXN001511,2024-09-11 16:00:00,16,Wednesday,Bangalore,GPay,Travel,3488,0,0,0,0,0,None,2,Successful
TXN001512,2024-02-16 23:00:00,23,Friday,Chennai,PhonePe,Entertainment,6804,0,0,0,1,1,Unauthorized Transfer,10,Fraudulent
TXN001513,2024-06-29 02:00:00,2,Saturday,Chennai,BHIM,Investment,13498,0,0,0,1,0,None,10,Successful
TXN001514,2024-12-15 14:00:00,14,Sunday,Mumbai,PhonePe,Food & Dining,11661,0,0,0,0,0,None,2,Successful
TXN001515,2024-04-14 06:00:00,6,Sunday,Pune,PhonePe,Food & Dining,11572,0,0,0,0,0,None,2,Successful
TXN001516,2024-09-27 13:00:00,13,Friday,Hyderabad,PhonePe,Bill Payment,2384,0,0,0,0,0,None,2,Successful
TXN001517,2024-10-14 21:00:00,21,Monday,Chennai,GPay,Shopping,14411,0,0,0,0,0,None,2,Successful
TXN001518,2024-01-22 01:00:00,1,Monday,Chennai,GPay,Money Transfer,11731,0,0,0,1,0,None,10,Successful
TXN001519,2024-06-18 22:00:00,22,Tuesday,Pune,PhonePe,Travel,150587,0,0,1,1,0,None,32,Successful
TXN001520,2024-10-12 18:00:00,18,Saturday,Mumbai,GPay,Entertainment,12614,0,0,0,0,0,None,2,Successful
TXN001521,2024-03-02 00:00:00,0,Saturday,Bangalore,GPay,Shopping,2709,1,0,0,1,0,None,20,Successful
TXN001522,2024-05-19 08:00:00,8,Sunday,Ahmedabad,Amazon Pay,Money Transfer,6340,0,0,0,0,0,None,2,Successful
TXN001523,2024-02-24 19:00:00,19,Saturday,Chennai,BHIM,Travel,12556,0,0,0,0,0,None,2,Successful
TXN001524,2024-12-25 15:00:00,15,Wednesday,Pune,GPay,Recharge,5113,0,1,0,0,0,None,17,Successful
TXN001525,2024-12-07 09:00:00,9,Saturday,Bangalore,PhonePe,Money Transfer,137329,0,0,0,0,0,None,12,Successful
TXN001526,2024-08-03 01:00:00,1,Saturday,Kolkata,PhonePe,Food & Dining,9498,1,1,0,1,0,None,35,Successful
TXN001527,2024-06-04 05:00:00,5,Tuesday,Ahmedabad,Paytm,Recharge,8610,0,0,0,1,0,None,10,Successful
TXN001528,2024-07-29 06:00:00,6,Monday,Pune,PhonePe,Money Transfer,2747,0,1,0,0,1,Fake UPI ID,17,Fraudulent
TXN001529,2024-12-02 14:00:00,14,Monday,Bangalore,Amazon Pay,Recharge,3955,0,0,1,0,0,None,13,Successful
TXN001530,2024-01-17 08:00:00,8,Wednesday,Chennai,PhonePe,Money Transfer,1024,0,1,0,0,0,None,17,Successful
TXN001531,2024-04-15 09:00:00,9,Monday,Delhi,PhonePe,Money Transfer,4484,1,0,0,0,0,None,12,Successful
TXN001532,2024-11-01 16:00:00,16,Friday,Bangalore,PhonePe,Investment,8603,0,0,0,0,0,None,2,Successful
TXN001533,2024-01-16 19:00:00,19,Tuesday,Delhi,GPay,Bill Payment,149489,1,0,0,0,1,Phishing,22,Fraudulent
TXN001534,2024-03-05 02:00:00,2,Tuesday,Pune,PhonePe,Travel,4673,0,0,0,1,0,None,10,Successful
TXN001535,2024-06-22 16:00:00,16,Saturday,Mumbai,GPay,Entertainment,12615,1,0,0,0,0,None,12,Successful
TXN001536,2024-07-07 20:00:00,20,Sunday,Ahmedabad,GPay,Bill Payment,4276,0,0,1,0,1,Fake UPI ID,13,Blocked
TXN001537,2024-01-19 03:00:00,3,Friday,Kolkata,PhonePe,Bill Payment,14219,0,1,0,1,0,None,25,Successful
TXN001538,2024-09-16 20:00:00,20,Monday,Delhi,Amazon Pay,Entertainment,172042,0,0,0,0,0,None,12,Successful
TXN001539,2024-07-16 12:00:00,12,Tuesday,Ahmedabad,GPay,Travel,9185,0,0,0,0,0,None,2,Successful
TXN001540,2024-09-29 07:00:00,7,Sunday,Bangalore,PhonePe,Shopping,14001,0,1,0,0,0,None,17,Successful
TXN001541,2024-07-24 23:00:00,23,Wednesday,Chennai,PhonePe,Entertainment,8353,0,0,0,1,0,None,10,Successful
TXN001542,2024-02-22 04:00:00,4,Thursday,Hyderabad,GPay,Bill Payment,96251,0,0,0,1,0,None,20,Successful
TXN001543,2024-01-26 19:00:00,19,Friday,Pune,PhonePe,Shopping,103860,0,0,0,0,0,None,12,Successful
TXN001544,2024-04-24 22:00:00,22,Wednesday,Delhi,PhonePe,Entertainment,12800,1,1,1,1,1,Fake UPI ID,47,Blocked
TXN001545,2024-12-29 12:00:00,12,Sunday,Delhi,BHIM,Bill Payment,2982,0,1,0,0,0,None,17,Successful
TXN001546,2024-08-10 14:00:00,14,Saturday,Bangalore,PhonePe,Food & Dining,4893,0,0,1,0,0,None,13,Successful
TXN001547,2024-07-26 00:00:00,0,Friday,Delhi,PhonePe,Bill Payment,98085,0,1,1,1,0,None,47,Successful
TXN001548,2024-05-18 12:00:00,12,Saturday,Bangalore,Amazon Pay,Money Transfer,12899,1,0,0,0,1,Unauthorized Transfer,12,Fraudulent
TXN001549,2024-01-28 05:00:00,5,Sunday,Bangalore,GPay,Investment,160337,0,0,0,1,1,Phishing,20,Fraudulent
TXN001550,2024-06-13 01:00:00,1,Thursday,Delhi,GPay,Investment,6239,0,0,0,1,0,None,10,Successful
TXN001551,2024-11-22 01:00:00,1,Friday,Pune,Amazon Pay,Entertainment,7209,0,0,0,1,0,None,10,Successful
TXN001552,2024-09-28 12:00:00,12,Saturday,Kolkata,GPay,Money Transfer,12683,0,1,0,0,0,None,17,Successful
TXN001553,2024-08-23 12:00:00,12,Friday,Hyderabad,PhonePe,Food & Dining,163180,1,0,0,0,0,None,22,Successful
TXN001554,2024-07-11 21:00:00,21,Thursday,Pune,GPay,Food & Dining,5884,0,0,0,0,0,None,2,Successful
TXN001555,2024-03-20 08:00:00,8,Wednesday,Chennai,Paytm,Money Transfer,13092,0,0,0,0,0,None,2,Successful
TXN001556,2024-04-24 01:00:00,1,Wednesday,Delhi,Paytm,Travel,9191,0,0,0,1,0,None,10,Successful
TXN001557,2024-11-21 03:00:00,3,Thursday,Chennai,PhonePe,Bill Payment,5048,0,0,1,1,0,None,22,Successful
TXN001558,2024-07-20 09:00:00,9,Saturday,Hyderabad,PhonePe,Travel,6056,1,0,0,0,0,None,12,Successful
TXN001559,2024-10-13 17:00:00,17,Sunday,Kolkata,GPay,Money Transfer,6840,0,0,0,0,0,None,2,Successful
TXN001560,2024-10-04 06:00:00,6,Friday,Hyderabad,Paytm,Entertainment,12563,0,0,0,0,0,None,2,Successful
TXN001561,2024-08-06 18:00:00,18,Tuesday,Hyderabad,GPay,Food & Dining,13185,0,0,0,0,0,None,2,Successful
TXN001562,2024-10-11 11:00:00,11,Friday,Hyderabad,GPay,Investment,2370,0,1,0,0,0,None,17,Successful
TXN001563,2024-02-27 23:00:00,23,Tuesday,Delhi,GPay,Bill Payment,13627,0,0,1,1,0,None,22,Successful
TXN001564,2024-05-16 09:00:00,9,Thursday,Delhi,GPay,Bill Payment,3741,0,0,0,0,0,None,2,Successful
TXN001565,2024-02-23 21:00:00,21,Friday,Bangalore,GPay,Bill Payment,13157,0,0,0,0,0,None,2,Successful
TXN001566,2024-11-03 14:00:00,14,Sunday,Hyderabad,PhonePe,Food & Dining,11357,0,0,0,0,0,None,2,Successful
TXN001567,2024-09-26 21:00:00,21,Thursday,Delhi,Paytm,Money Transfer,70660,0,0,0,0,0,None,12,Successful
TXN001568,2024-12-11 06:00:00,6,Wednesday,Mumbai,GPay,Recharge,7325,0,1,0,0,0,None,17,Successful
TXN001569,2024-08-12 18:00:00,18,Monday,Bangalore,Paytm,Recharge,1693,0,0,0,0,0,None,2,Successful
TXN001570,2024-04-12 15:00:00,15,Friday,Kolkata,Paytm,Entertainment,12540,0,0,0,0,0,None,2,Successful
TXN001571,2024-01-26 03:00:00,3,Friday,Delhi,Paytm,Bill Payment,14566,0,0,0,1,0,None,10,Successful
TXN001572,2024-12-27 03:00:00,3,Friday,Mumbai,PhonePe,Bill Payment,1784,0,0,0,1,0,None,10,Successful
TXN001573,2024-09-20 16:00:00,16,Friday,Hyderabad,Amazon Pay,Bill Payment,6534,0,0,0,0,0,None,2,Successful
TXN001574,2024-04-10 13:00:00,13,Wednesday,Delhi,Paytm,Bill Payment,4825,0,0,0,0,0,None,2,Successful
TXN001575,2024-05-16 21:00:00,21,Thursday,Ahmedabad,BHIM,Bill Payment,1975,0,0,1,0,0,None,13,Successful
TXN001576,2024-02-05 19:00:00,19,Monday,Kolkata,GPay,Recharge,5908,0,0,0,0,0,None,2,Successful
TXN001577,2024-11-16 22:00:00,22,Saturday,Delhi,GPay,Shopping,9056,0,0,0,1,0,None,10,Successful
TXN001578,2024-08-31 09:00:00,9,Saturday,Bangalore,Paytm,Bill Payment,2098,0,0,0,0,0,None,2,Successful
TXN001579,2024-06-04 23:00:00,23,Tuesday,Pune,BHIM,Entertainment,6756,0,0,0,1,0,None,10,Successful
TXN001580,2024-06-07 10:00:00,10,Friday,Delhi,Amazon Pay,Money Transfer,11097,0,1,1,0,0,None,28,Successful
TXN001581,2024-11-04 21:00:00,21,Monday,Mumbai,Paytm,Bill Payment,2094,0,0,0,0,0,None,2,Successful
TXN001582,2024-07-12 11:00:00,11,Friday,Chennai,BHIM,Shopping,6372,0,0,0,0,0,None,2,Successful
TXN001583,2024-06-14 06:00:00,6,Friday,Ahmedabad,Paytm,Food & Dining,5913,1,0,1,0,1,SIM Swap,24,Fraudulent
TXN001584,2024-07-25 09:00:00,9,Thursday,Mumbai,GPay,Bill Payment,9990,0,0,0,0,0,None,2,Successful
TXN001585,2024-01-04 22:00:00,22,Thursday,Delhi,Paytm,Travel,11744,0,0,0,1,0,None,10,Successful
TXN001586,2024-02-18 10:00:00,10,Sunday,Bangalore,GPay,Money Transfer,12306,0,1,1,0,0,None,28,Successful
TXN001587,2024-09-21 00:00:00,0,Saturday,Bangalore,PhonePe,Entertainment,12858,0,0,0,1,0,None,10,Successful
TXN001588,2024-01-02 11:00:00,11,Tuesday,Mumbai,PhonePe,Bill Payment,5812,0,0,0,0,0,None,2,Successful
TXN001589,2024-03-15 07:00:00,7,Friday,Pune,GPay,Shopping,13889,1,0,0,0,0,None,12,Successful
TXN001590,2024-12-24 15:00:00,15,Tuesday,Kolkata,Amazon Pay,Shopping,82214,0,0,0,0,0,None,12,Successful
TXN001591,2024-01-29 06:00:00,6,Monday,Bangalore,GPay,Recharge,8246,0,1,0,0,0,None,17,Successful
TXN001592,2024-09-27 07:00:00,7,Friday,Pune,Amazon Pay,Shopping,8508,1,0,1,0,1,Account Takeover,24,Fraudulent
TXN001593,2024-03-30 18:00:00,18,Saturday,Bangalore,PhonePe,Food & Dining,2567,0,0,1,0,0,None,13,Successful
TXN001594,2024-07-16 06:00:00,6,Tuesday,Mumbai,Paytm,Money Transfer,4909,0,1,0,0,0,None,17,Successful
TXN001595,2024-11-06 21:00:00,21,Wednesday,Pune,Paytm,Entertainment,14339,0,0,0,0,0,None,2,Successful
TXN001596,2024-12-20 17:00:00,17,Friday,Mumbai,GPay,Shopping,147407,0,0,0,0,0,None,12,Successful
TXN001597,2024-03-09 10:00:00,10,Saturday,Mumbai,Amazon Pay,Investment,11108,0,0,0,0,0,None,2,Successful
TXN001598,2024-04-26 09:00:00,9,Friday,Pune,BHIM,Money Transfer,1650,0,1,0,0,0,None,17,Successful
TXN001599,2024-05-02 06:00:00,6,Thursday,Delhi,GPay,Bill Payment,162969,0,0,0,0,0,None,12,Successful
TXN001600,2024-08-08 12:00:00,12,Thursday,Kolkata,GPay,Money Transfer,9719,0,0,0,0,0,None,2,Successful
TXN001601,2024-04-12 05:00:00,5,Friday,Bangalore,GPay,Bill Payment,10553,0,0,0,1,0,None,10,Successful
TXN001602,2024-03-30 11:00:00,11,Saturday,Bangalore,PhonePe,Food & Dining,7067,0,0,0,0,0,None,2,Successful
TXN001603,2024-02-25 12:00:00,12,Sunday,Hyderabad,BHIM,Money Transfer,938,1,0,1,0,1,Account Takeover,24,Fraudulent
TXN001604,2024-10-02 09:00:00,9,Wednesday,Mumbai,PhonePe,Entertainment,14938,0,0,0,0,0,None,2,Successful
TXN001605,2024-05-31 00:00:00,0,Friday,Delhi,GPay,Food & Dining,9605,1,0,0,1,0,None,20,Successful
TXN001606,2024-12-10 21:00:00,21,Tuesday,Kolkata,PhonePe,Bill Payment,12169,0,1,0,0,0,None,17,Successful
TXN001607,2024-07-13 05:00:00,5,Saturday,Delhi,BHIM,Shopping,8424,0,0,0,1,0,None,10,Successful
TXN001608,2024-07-05 12:00:00,12,Friday,Ahmedabad,Paytm,Bill Payment,12619,0,0,0,0,0,None,2,Successful
TXN001609,2024-05-20 14:00:00,14,Monday,Kolkata,Amazon Pay,Money Transfer,14259,0,0,0,0,0,None,2,Successful
TXN001610,2024-09-30 00:00:00,0,Monday,Pune,Amazon Pay,Investment,6750,0,0,0,1,0,None,10,Successful
TXN001611,2024-11-04 03:00:00,3,Monday,Hyderabad,GPay,Bill Payment,8529,0,0,0,1,0,None,10,Successful
TXN001612,2024-01-04 10:00:00,10,Thursday,Chennai,Paytm,Shopping,9367,0,0,0,0,0,None,2,Successful
TXN001613,2024-04-18 19:00:00,19,Thursday,Chennai,PhonePe,Entertainment,5196,0,0,0,0,0,None,2,Successful
TXN001614,2024-10-28 21:00:00,21,Monday,Delhi,Paytm,Money Transfer,1633,1,0,0,0,0,None,12,Successful
TXN001615,2024-03-03 16:00:00,16,Sunday,Bangalore,PhonePe,Food & Dining,5750,0,0,1,0,0,None,13,Successful
TXN001616,2024-11-10 03:00:00,3,Sunday,Mumbai,PhonePe,Bill Payment,8491,0,0,0,1,0,None,10,Successful
TXN001617,2024-05-20 22:00:00,22,Monday,Chennai,GPay,Recharge,14321,0,0,0,1,0,None,10,Successful
TXN001618,2024-04-09 15:00:00,15,Tuesday,Pune,PhonePe,Food & Dining,9732,0,1,0,0,0,None,17,Successful
TXN001619,2024-07-07 15:00:00,15,Sunday,Pune,GPay,Recharge,5015,1,0,0,0,0,None,12,Successful
TXN001620,2024-11-18 07:00:00,7,Monday,Mumbai,GPay,Shopping,14043,0,0,0,0,0,None,2,Successful
TXN001621,2024-07-04 15:00:00,15,Thursday,Mumbai,PhonePe,Shopping,5511,0,1,0,0,0,None,17,Successful
TXN001622,2024-10-11 07:00:00,7,Friday,Mumbai,GPay,Shopping,10965,0,1,0,0,0,None,17,Successful
TXN001623,2024-05-20 10:00:00,10,Monday,Pune,Paytm,Shopping,5334,0,0,1,0,0,None,13,Successful
TXN001624,2024-07-17 18:00:00,18,Wednesday,Delhi,PhonePe,Shopping,12085,0,0,0,0,0,None,2,Successful
TXN001625,2024-04-01 04:00:00,4,Monday,Hyderabad,Paytm,Food & Dining,13454,0,0,0,1,0,None,10,Successful
TXN001626,2024-06-29 00:00:00,0,Saturday,Mumbai,Paytm,Bill Payment,2285,0,0,0,1,0,None,10,Successful
TXN001627,2024-12-27 00:00:00,0,Friday,Kolkata,PhonePe,Money Transfer,7711,1,0,0,1,0,None,20,Successful
TXN001628,2024-06-27 20:00:00,20,Thursday,Hyderabad,Paytm,Recharge,6007,1,0,0,0,0,None,12,Successful
TXN001629,2024-01-28 01:00:00,1,Sunday,Pune,BHIM,Money Transfer,3626,0,0,0,1,0,None,10,Successful
TXN001630,2024-12-13 10:00:00,10,Friday,Bangalore,PhonePe,Money Transfer,4131,0,0,0,0,0,None,2,Successful
TXN001631,2024-03-12 12:00:00,12,Tuesday,Pune,GPay,Shopping,4986,1,0,0,0,0,None,12,Successful
TXN001632,2024-11-12 02:00:00,2,Tuesday,Hyderabad,GPay,Food & Dining,14339,0,1,0,1,0,None,25,Successful
TXN001633,2024-04-07 13:00:00,13,Sunday,Mumbai,GPay,Shopping,6719,0,1,0,0,0,None,17,Successful
TXN001634,2024-05-02 16:00:00,16,Thursday,Mumbai,PhonePe,Money Transfer,13674,0,0,0,0,0,None,2,Successful
TXN001635,2024-10-09 21:00:00,21,Wednesday,Mumbai,PhonePe,Travel,6276,0,0,0,0,0,None,2,Successful
TXN001636,2024-11-24 11:00:00,11,Sunday,Kolkata,GPay,Food & Dining,12751,0,0,0,0,0,None,2,Successful
TXN001637,2024-02-08 18:00:00,18,Thursday,Bangalore,PhonePe,Shopping,13649,0,0,0,0,0,None,2,Successful
TXN001638,2024-09-29 22:00:00,22,Sunday,Bangalore,PhonePe,Travel,6150,1,0,0,1,0,None,20,Successful
TXN001639,2024-06-12 20:00:00,20,Wednesday,Ahmedabad,GPay,Food & Dining,6878,0,0,0,0,0,None,2,Successful
TXN001640,2024-10-26 17:00:00,17,Saturday,Bangalore,Paytm,Bill Payment,11108,0,0,0,0,0,None,2,Successful
TXN001641,2024-03-15 17:00:00,17,Friday,Delhi,GPay,Food & Dining,13353,0,0,0,0,0,None,2,Successful
TXN001642,2024-12-23 18:00:00,18,Monday,Delhi,GPay,Shopping,85308,0,0,1,0,0,None,24,Successful
TXN001643,2024-12-21 10:00:00,10,Saturday,Kolkata,PhonePe,Shopping,2537,0,0,0,0,0,None,2,Successful
TXN001644,2024-09-06 03:00:00,3,Friday,Chennai,GPay,Money Transfer,2928,0,0,0,1,0,None,10,Successful
TXN001645,2024-04-08 22:00:00,22,Monday,Mumbai,BHIM,Recharge,12785,0,0,0,1,0,None,10,Successful
TXN001646,2024-07-07 02:00:00,2,Sunday,Kolkata,GPay,Recharge,11877,0,0,0,1,0,None,10,Successful
TXN001647,2024-04-18 21:00:00,21,Thursday,Bangalore,Paytm,Money Transfer,2435,0,0,0,0,0,None,2,Successful
TXN001648,2024-11-16 09:00:00,9,Saturday,Kolkata,PhonePe,Recharge,533,0,0,0,0,0,None,2,Successful
TXN001649,2024-04-11 10:00:00,10,Thursday,Bangalore,GPay,Bill Payment,10013,0,0,0,0,0,None,2,Successful
TXN001650,2024-11-11 09:00:00,9,Monday,Hyderabad,PhonePe,Shopping,14569,0,0,0,0,0,None,2,Successful
TXN001651,2024-07-23 21:00:00,21,Tuesday,Pune,Paytm,Money Transfer,11613,1,0,0,0,0,None,12,Successful
TXN001652,2024-12-08 05:00:00,5,Sunday,Chennai,GPay,Shopping,4835,0,0,0,1,0,None,10,Successful
TXN001653,2024-10-22 18:00:00,18,Tuesday,Mumbai,Paytm,Money Transfer,4816,0,0,0,0,0,None,2,Successful
TXN001654,2024-05-09 02:00:00,2,Thursday,Kolkata,PhonePe,Bill Payment,10784,0,0,0,1,0,None,10,Successful
TXN001655,2024-07-10 18:00:00,18,Wednesday,Mumbai,PhonePe,Shopping,10666,0,0,0,0,0,None,2,Successful
TXN001656,2024-06-01 08:00:00,8,Saturday,Mumbai,Paytm,Recharge,12232,1,0,0,0,0,None,12,Successful
TXN001657,2024-03-18 04:00:00,4,Monday,Delhi,PhonePe,Food & Dining,13439,0,0,0,1,1,Account Takeover,10,Fraudulent
TXN001658,2024-02-07 10:00:00,10,Wednesday,Chennai,GPay,Recharge,1801,0,0,0,0,0,None,2,Successful
TXN001659,2024-11-28 06:00:00,6,Thursday,Pune,PhonePe,Bill Payment,156361,0,0,0,0,0,None,12,Successful
TXN001660,2024-07-07 01:00:00,1,Sunday,Pune,Paytm,Bill Payment,10843,1,0,0,1,0,None,20,Successful
TXN001661,2024-02-20 11:00:00,11,Tuesday,Bangalore,BHIM,Entertainment,10135,0,0,0,0,0,None,2,Successful
TXN001662,2024-05-06 06:00:00,6,Monday,Mumbai,GPay,Food & Dining,12515,0,0,0,0,0,None,2,Successful
TXN001663,2024-07-10 05:00:00,5,Wednesday,Hyderabad,GPay,Recharge,14223,0,1,0,1,0,None,25,Successful
TXN001664,2024-01-10 06:00:00,6,Wednesday,Mumbai,BHIM,Bill Payment,5454,0,0,0,0,0,None,2,Successful
TXN001665,2024-02-05 12:00:00,12,Monday,Ahmedabad,BHIM,Investment,111224,0,0,0,0,0,None,12,Successful
TXN001666,2024-06-26 23:00:00,23,Wednesday,Delhi,Amazon Pay,Food & Dining,12198,0,0,0,1,0,None,10,Successful
TXN001667,2024-03-17 05:00:00,5,Sunday,Bangalore,GPay,Recharge,3157,0,0,1,1,0,None,22,Successful
TXN001668,2024-05-18 21:00:00,21,Saturday,Mumbai,PhonePe,Investment,14806,1,0,0,0,1,Unauthorized Transfer,12,Blocked
TXN001669,2024-11-22 08:00:00,8,Friday,Ahmedabad,Paytm,Bill Payment,83589,0,0,0,0,0,None,12,Successful
TXN001670,2024-08-15 03:00:00,3,Thursday,Delhi,GPay,Shopping,3153,0,1,0,1,0,None,25,Successful
TXN001671,2024-08-02 04:00:00,4,Friday,Mumbai,GPay,Money Transfer,5605,0,0,0,1,1,Fake UPI ID,10,Fraudulent
TXN001672,2024-05-21 14:00:00,14,Tuesday,Delhi,GPay,Shopping,8251,0,0,0,0,1,Fake UPI ID,2,Blocked
TXN001673,2024-07-17 16:00:00,16,Wednesday,Delhi,Paytm,Food & Dining,14249,0,0,0,0,0,None,2,Successful
TXN001674,2024-05-31 07:00:00,7,Friday,Chennai,BHIM,Shopping,6882,0,0,0,0,0,None,2,Successful
TXN001675,2024-12-17 17:00:00,17,Tuesday,Pune,GPay,Recharge,10338,0,1,0,0,0,None,17,Successful
TXN001676,2024-03-26 06:00:00,6,Tuesday,Delhi,PhonePe,Shopping,5735,0,0,0,0,0,None,2,Successful
TXN001677,2024-12-21 02:00:00,2,Saturday,Delhi,Paytm,Bill Payment,10089,1,0,0,1,0,None,20,Successful
TXN001678,2024-01-10 03:00:00,3,Wednesday,Bangalore,GPay,Recharge,9250,0,0,0,1,0,None,10,Successful
TXN001679,2024-09-03 13:00:00,13,Tuesday,Chennai,Paytm,Shopping,7541,0,0,1,0,0,None,13,Successful
TXN001680,2024-10-24 02:00:00,2,Thursday,Mumbai,GPay,Money Transfer,827,0,0,0,1,0,None,10,Successful
TXN001681,2024-05-01 23:00:00,23,Wednesday,Mumbai,GPay,Bill Payment,7732,0,0,0,1,0,None,10,Successful
TXN001682,2024-10-24 18:00:00,18,Thursday,Pune,Paytm,Money Transfer,143618,0,0,0,0,0,None,12,Successful
TXN001683,2024-10-15 21:00:00,21,Tuesday,Mumbai,PhonePe,Money Transfer,191328,0,0,0,0,1,Unauthorized Transfer,12,Blocked
TXN001684,2024-02-18 12:00:00,12,Sunday,Bangalore,GPay,Recharge,103550,0,0,1,0,0,None,24,Successful
TXN001685,2024-03-15 12:00:00,12,Friday,Bangalore,GPay,Food & Dining,11147,0,0,0,0,0,None,2,Successful
TXN001686,2024-12-25 03:00:00,3,Wednesday,Bangalore,PhonePe,Travel,4401,0,0,0,1,0,None,10,Successful
TXN001687,2024-01-18 08:00:00,8,Thursday,Hyderabad,PhonePe,Money Transfer,91379,0,0,0,0,0,None,12,Successful
TXN001688,2024-07-18 17:00:00,17,Thursday,Chennai,GPay,Food & Dining,11674,1,0,0,0,0,None,12,Successful
TXN001689,2024-10-13 17:00:00,17,Sunday,Pune,PhonePe,Money Transfer,3755,0,0,0,0,0,None,2,Successful
TXN001690,2024-05-10 03:00:00,3,Friday,Delhi,Paytm,Money Transfer,8726,0,0,0,1,0,None,10,Successful
TXN001691,2024-03-26 20:00:00,20,Tuesday,Mumbai,GPay,Bill Payment,11891,1,0,0,0,0,None,12,Successful
TXN001692,2024-10-25 00:00:00,0,Friday,Mumbai,PhonePe,Food & Dining,6794,1,1,0,1,0,None,35,Successful
TXN001693,2024-08-28 09:00:00,9,Wednesday,Bangalore,Amazon Pay,Money Transfer,7154,0,1,0,0,0,None,17,Successful
TXN001694,2024-08-05 20:00:00,20,Monday,Hyderabad,PhonePe,Travel,4380,0,0,0,0,0,None,2,Successful
TXN001695,2024-03-07 19:00:00,19,Thursday,Kolkata,Paytm,Shopping,11673,0,0,0,0,0,None,2,Successful
TXN001696,2024-02-27 01:00:00,1,Tuesday,Kolkata,PhonePe,Bill Payment,6005,1,0,0,1,0,None,20,Successful
TXN001697,2024-09-04 20:00:00,20,Wednesday,Bangalore,GPay,Shopping,11062,1,0,0,0,0,None,12,Successful
TXN001698,2024-12-13 14:00:00,14,Friday,Pune,GPay,Bill Payment,4656,0,0,0,0,0,None,2,Successful
TXN001699,2024-06-30 11:00:00,11,Sunday,Chennai,GPay,Bill Payment,4055,0,0,0,0,0,None,2,Successful
TXN001700,2024-11-23 01:00:00,1,Saturday,Mumbai,Paytm,Shopping,1338,0,0,1,1,1,Unauthorized Transfer,22,Fraudulent
